x,y,u_bulk,u_exact,label
8.5937500000e-02,6.4062500000e-01,1.4471299798e-01,0.0000000000e+00,0
9.3750000000e-02,6.4062500000e-01,1.5765892529e-01,0.0000000000e+00,0
1.0156250000e-01,6.4062500000e-01,1.7052341063e-01,0.0000000000e+00,0
1.0937500000e-01,6.4062500000e-01,1.8328966831e-01,0.0000000000e+00,0
1.1718750000e-01,6.4062500000e-01,1.9593938843e-01,0.0000000000e+00,0
1.2500000000e-01,6.4062500000e-01,2.0845314366e-01,0.0000000000e+00,0
1.3281250000e-01,6.4062500000e-01,2.2081102386e-01,0.0000000000e+00,0
1.4062500000e-01,6.4062500000e-01,2.3299351613e-01,0.0000000000e+00,0
1.4843750000e-01,6.4062500000e-01,2.4498252824e-01,0.0000000000e+00,0
1.5625000000e-01,6.4062500000e-01,2.5676226130e-01,0.0000000000e+00,0
1.6406250000e-01,6.4062500000e-01,2.6831963469e-01,0.0000000000e+00,0
1.7187500000e-01,6.4062500000e-01,2.7964449648e-01,0.0000000000e+00,0
1.7968750000e-01,6.4062500000e-01,2.9072963542e-01,0.0000000000e+00,0
1.8750000000e-01,6.4062500000e-01,3.0157076456e-01,0.0000000000e+00,0
1.9531250000e-01,6.4062500000e-01,3.1216716493e-01,0.0000000000e+00,0
2.0312500000e-01,6.4062500000e-01,3.2252088815e-01,0.0000000000e+00,0
2.1093750000e-01,6.4062500000e-01,3.3263373720e-01,0.0000000000e+00,0
2.1875000000e-01,6.4062500000e-01,5.7350015770e-01,5.7348473651e-01,1
2.2656250000e-01,6.4062500000e-01,5.9046920670e-01,5.9046125659e-01,1
2.3437500000e-01,6.4062500000e-01,6.0708730126e-01,6.0708210488e-01,1
2.4218750000e-01,6.4062500000e-01,6.2334139007e-01,6.2333726962e-01,1
2.5000000000e-01,6.4062500000e-01,6.3922061679e-01,6.3921695929e-01,1
2.5781250000e-01,6.4062500000e-01,6.5471536391e-01,6.5471160856e-01,1
2.6562500000e-01,6.4062500000e-01,6.6981612550e-01,6.6981188405e-01,1
2.7343750000e-01,6.4062500000e-01,6.8451314828e-01,6.8450868990e-01,1
2.8125000000e-01,6.4062500000e-01,6.9879762241e-01,6.9879317331e-01,1
2.8906250000e-01,6.4062500000e-01,7.1266104650e-01,7.1265672985e-01,1
2.9687500000e-01,6.4062500000e-01,7.2609517406e-01,7.2609100861e-01,1
3.0468750000e-01,6.4062500000e-01,7.3909197388e-01,7.3908791731e-01,1
3.1250000000e-01,6.4062500000e-01,7.5164361979e-01,7.5163962708e-01,1
3.2031250000e-01,6.4062500000e-01,7.6374253779e-01,7.6373857724e-01,1
3.2812500000e-01,6.4062500000e-01,7.7538144400e-01,7.7537747985e-01,1
3.3593750000e-01,6.4062500000e-01,7.8655333243e-01,7.8654932405e-01,1
3.4375000000e-01,6.4062500000e-01,7.9725146330e-01,7.9724738035e-01,1
3.5156250000e-01,6.4062500000e-01,8.0746938350e-01,8.0746520464e-01,1
3.5937500000e-01,6.4062500000e-01,8.1720094436e-01,8.1719664208e-01,1
3.6718750000e-01,6.4062500000e-01,8.2644029686e-01,8.2643583082e-01,1
3.7500000000e-01,6.4062500000e-01,8.3518187620e-01,8.3517720553e-01,1
3.8281250000e-01,6.4062500000e-01,8.4342040307e-01,8.4341550071e-01,1
3.9062500000e-01,6.4062500000e-01,8.5115089584e-01,8.5114575393e-01,1
3.9843750000e-01,6.4062500000e-01,8.5836868301e-01,8.5836330878e-01,1
4.0625000000e-01,6.4062500000e-01,8.6506940999e-01,8.6506381766e-01,1
4.1406250000e-01,6.4062500000e-01,8.7124904135e-01,8.7124324445e-01,1
4.2187500000e-01,6.4062500000e-01,8.7690386040e-01,8.7689786688e-01,1
4.2968750000e-01,6.4062500000e-01,8.8203046835e-01,8.8202427883e-01,1
4.3750000000e-01,6.4062500000e-01,8.8662578431e-01,8.8661939234e-01,1
4.4531250000e-01,6.4062500000e-01,8.9068704467e-01,8.9068043947e-01,1
4.5312500000e-01,6.4062500000e-01,8.9421180221e-01,8.9420497402e-01,1
4.6093750000e-01,6.4062500000e-01,8.9719792598e-01,8.9719087292e-01,1
4.6875000000e-01,6.4062500000e-01,8.9964360332e-01,8.9963633759e-01,1
4.7656250000e-01,6.4062500000e-01,9.0154734474e-01,9.0153989497e-01,1
4.8437500000e-01,6.4062500000e-01,9.0290798916e-01,9.0290039843e-01,1
4.9218750000e-01,6.4062500000e-01,9.0372470720e-01,9.0371702845e-01,1
5.0000000000e-01,6.4062500000e-01,9.0399700174e-01,9.0398929312e-01,1
5.0781250000e-01,6.4062500000e-01,9.0372470720e-01,9.0371702845e-01,1
5.1562500000e-01,6.4062500000e-01,9.0290798916e-01,9.0290039843e-01,1
5.2343750000e-01,6.4062500000e-01,9.0154734474e-01,9.0153989497e-01,1
5.3125000000e-01,6.4062500000e-01,8.9964360332e-01,8.9963633759e-01,1
5.3906250000e-01,6.4062500000e-01,8.9719792598e-01,8.9719087292e-01,1
5.4687500000e-01,6.4062500000e-01,8.9421180221e-01,8.9420497402e-01,1
5.5468750000e-01,6.4062500000e-01,8.9068704466e-01,8.9068043947e-01,1
5.6250000000e-01,6.4062500000e-01,8.8662578431e-01,8.8661939234e-01,1
5.7031250000e-01,6.4062500000e-01,8.8203046835e-01,8.8202427883e-01,1
5.7812500000e-01,6.4062500000e-01,8.7690386039e-01,8.7689786688e-01,1
5.8593750000e-01,6.4062500000e-01,8.7124904135e-01,8.7124324445e-01,1
5.9375000000e-01,6.4062500000e-01,8.6506940999e-01,8.6506381766e-01,1
6.0156250000e-01,6.4062500000e-01,8.5836868301e-01,8.5836330878e-01,1
6.0937500000e-01,6.4062500000e-01,8.5115089584e-01,8.5114575393e-01,1
6.1718750000e-01,6.4062500000e-01,8.4342040306e-01,8.4341550071e-01,1
6.2500000000e-01,6.4062500000e-01,8.3518187620e-01,8.3517720553e-01,1
6.3281250000e-01,6.4062500000e-01,8.2644029686e-01,8.2643583082e-01,1
6.4062500000e-01,6.4062500000e-01,8.1720094436e-01,8.1719664208e-01,1
6.4843750000e-01,6.4062500000e-01,8.0746938350e-01,8.0746520464e-01,1
6.5625000000e-01,6.4062500000e-01,7.9725146330e-01,7.9724738035e-01,1
6.6406250000e-01,6.4062500000e-01,7.8655333243e-01,7.8654932405e-01,1
6.7187500000e-01,6.4062500000e-01,7.7538144399e-01,7.7537747985e-01,1
6.7968750000e-01,6.4062500000e-01,7.6374253778e-01,7.6373857724e-01,1
6.8750000000e-01,6.4062500000e-01,7.5164361978e-01,7.5163962708e-01,1
6.9531250000e-01,6.4062500000e-01,7.3909197387e-01,7.3908791731e-01,1
7.0312500000e-01,6.4062500000e-01,7.2609517406e-01,7.2609100861e-01,1
7.1093750000e-01,6.4062500000e-01,7.1266104650e-01,7.1265672985e-01,1
7.1875000000e-01,6.4062500000e-01,6.9879762241e-01,6.9879317331e-01,1
7.2656250000e-01,6.4062500000e-01,6.8451314828e-01,6.8450868990e-01,1
7.3437500000e-01,6.4062500000e-01,6.6981612549e-01,6.6981188405e-01,1
7.4218750000e-01,6.4062500000e-01,6.5471536390e-01,6.5471160856e-01,1
7.5000000000e-01,6.4062500000e-01,6.3922061678e-01,6.3921695929e-01,1
7.5781250000e-01,6.4062500000e-01,6.2334139007e-01,6.2333726962e-01,1
7.6562500000e-01,6.4062500000e-01,6.0708730126e-01,6.0708210488e-01,1
7.7343750000e-01,6.4062500000e-01,5.9046920669e-01,5.9046125659e-01,1
7.8125000000e-01,6.4062500000e-01,5.7350015770e-01,5.7348473651e-01,1
7.8906250000e-01,6.4062500000e-01,3.3263373705e-01,0.0000000000e+00,0
7.9687500000e-01,6.4062500000e-01,3.2252088799e-01,0.0000000000e+00,0
8.0468750000e-01,6.4062500000e-01,3.1216716476e-01,0.0000000000e+00,0
8.1250000000e-01,6.4062500000e-01,3.0157076438e-01,0.0000000000e+00,0
8.2031250000e-01,6.4062500000e-01,2.9072963522e-01,0.0000000000e+00,0
8.2812500000e-01,6.4062500000e-01,2.7964449627e-01,0.0000000000e+00,0
8.3593750000e-01,6.4062500000e-01,2.6831963448e-01,0.0000000000e+00,0
8.4375000000e-01,6.4062500000e-01,2.5676226107e-01,0.0000000000e+00,0
8.5156250000e-01,6.4062500000e-01,2.4498252800e-01,0.0000000000e+00,0
8.5937500000e-01,6.4062500000e-01,2.3299351590e-01,0.0000000000e+00,0
8.6718750000e-01,6.4062500000e-01,2.2081102362e-01,0.0000000000e+00,0
8.7500000000e-01,6.4062500000e-01,2.0845314343e-01,0.0000000000e+00,0
8.8281250000e-01,6.4062500000e-01,1.9593938821e-01,0.0000000000e+00,0
8.9062500000e-01,6.4062500000e-01,1.8328966810e-01,0.0000000000e+00,0
8.9843750000e-01,6.4062500000e-01,1.7052341043e-01,0.0000000000e+00,0
9.0625000000e-01,6.4062500000e-01,1.5765892510e-01,0.0000000000e+00,0
9.1406250000e-01,6.4062500000e-01,1.4471299781e-01,0.0000000000e+00,0
9.2187500000e-01,6.4062500000e-01,1.3170066046e-01,0.0000000000e+00,0
9.2968750000e-01,6.4062500000e-01,1.1863509241e-01,0.0000000000e+00,0
9.3750000000e-01,6.4062500000e-01,1.0552761817e-01,0.0000000000e+00,0
9.4531250000e-01,6.4062500000e-01,9.2387777171e-02,0.0000000000e+00,0
9.5312500000e-01,6.4062500000e-01,7.9223446484e-02,0.0000000000e+00,0
9.6093750000e-01,6.4062500000e-01,6.6041001991e-02,0.0000000000e+00,0
9.6875000000e-01,6.4062500000e-01,5.2845505962e-02,0.0000000000e+00,0
9.7656250000e-01,6.4062500000e-01,3.9640911876e-02,0.0000000000e+00,0
9.8437500000e-01,6.4062500000e-01,2.6430279630e-02,0.0000000000e+00,0
9.9218750000e-01,6.4062500000e-01,1.3215996375e-02,0.0000000000e+00,0
1.0000000000e+00,6.4062500000e-01,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,6.4843750000e-01,0.0000000000e+00,0.0000000000e+00,0
7.8125000000e-03,6.4843750000e-01,1.2838853792e-02,0.0000000000e+00,0
1.5625000000e-02,6.4843750000e-01,2.5675019023e-02,0.0000000000e+00,0
2.3437500000e-02,6.4843750000e-01,3.8505610433e-02,0.0000000000e+00,0
3.1250000000e-02,6.4843750000e-01,5.1327350653e-02,0.0000000000e+00,0
3.9062500000e-02,6.4843750000e-01,6.4136377783e-02,0.0000000000e+00,0
4.6875000000e-02,6.4843750000e-01,7.6928058315e-02,0.0000000000e+00,0
5.4687500000e-02,6.4843750000e-01,8.9696808906e-02,0.0000000000e+00,0
6.2500000000e-02,6.4843750000e-01,1.0243593181e-01,0.0000000000e+00,0
7.0312500000e-02,6.4843750000e-01,1.1513747045e-01,0.0000000000e+00,0
7.8125000000e-02,6.4843750000e-01,1.2779209358e-01,0.0000000000e+00,0
8.5937500000e-02,6.4843750000e-01,1.4038901819e-01,0.0000000000e+00,0
9.3750000000e-02,6.4843750000e-01,1.5291598415e-01,0.0000000000e+00,0
1.0156250000e-01,6.4843750000e-01,1.6535929579e-01,0.0000000000e+00,0
1.0937500000e-01,6.4843750000e-01,1.7770394908e-01,0.0000000000e+00,0
1.1718750000e-01,6.4843750000e-01,1.8993386640e-01,0.0000000000e+00,0
1.2500000000e-01,6.4843750000e-01,2.0203226155e-01,0.0000000000e+00,0
1.3281250000e-01,6.4843750000e-01,2.1398214851e-01,0.0000000000e+00,0
1.4062500000e-01,6.4843750000e-01,2.2576697685e-01,0.0000000000e+00,0
1.4843750000e-01,6.4843750000e-01,2.3737131641e-01,0.0000000000e+00,0
1.5625000000e-01,6.4843750000e-01,2.4878145195e-01,0.0000000000e+00,0
1.6406250000e-01,6.4843750000e-01,2.5998577426e-01,0.0000000000e+00,0
1.7187500000e-01,6.4843750000e-01,2.7097500500e-01,0.0000000000e+00,0
1.7968750000e-01,6.4843750000e-01,2.8174228923e-01,0.0000000000e+00,0
1.8750000000e-01,6.4843750000e-01,2.9228322689e-01,0.0000000000e+00,0
1.9531250000e-01,6.4843750000e-01,3.0259590392e-01,0.0000000000e+00,0
2.0312500000e-01,6.4843750000e-01,3.1268041711e-01,0.0000000000e+00,0
2.1093750000e-01,6.4843750000e-01,3.2253802226e-01,0.0000000000e+00,0
2.1875000000e-01,6.4843750000e-01,3.3217163305e-01,0.0000000000e+00,0
2.2656250000e-01,6.4843750000e-01,3.4157655777e-01,0.0000000000e+00,0
2.3437500000e-01,6.4843750000e-01,5.9985406121e-01,5.9985277815e-01,1
2.4218750000e-01,6.4843750000e-01,6.1591588672e-01,6.1591437122e-01,1
2.5000000000e-01,6.4843750000e-01,6.3160626758e-01,6.3160496050e-01,1
2.5781250000e-01,6.4843750000e-01,6.4691698553e-01,6.4691509456e-01,1
2.6562500000e-01,6.4843750000e-01,6.6183902762e-01,6.6183555117e-01,1
2.7343750000e-01,6.4843750000e-01,6.7636116660e-01,6.7635734278e-01,1
2.8125000000e-01,6.4843750000e-01,6.9047544770e-01,6.9047172202e-01,1
2.8906250000e-01,6.4843750000e-01,7.0417361846e-01,7.0417018692e-01,1
2.9687500000e-01,6.4843750000e-01,7.1744764132e-01,7.1744448602e-01,1
3.0468750000e-01,6.4843750000e-01,7.3028962695e-01,7.3028662340e-01,1
3.1250000000e-01,6.4843750000e-01,7.4269179276e-01,7.4268886341e-01,1
3.2031250000e-01,6.4843750000e-01,7.5464660788e-01,7.5464373543e-01,1
3.2812500000e-01,6.4843750000e-01,7.6614689443e-01,7.6614403828e-01,1
3.3593750000e-01,6.4843750000e-01,7.7718574998e-01,7.7718284461e-01,1
3.4375000000e-01,6.4843750000e-01,7.8775649167e-01,7.8775350506e-01,1
3.5156250000e-01,6.4843750000e-01,7.9785272342e-01,7.9784965225e-01,1
3.5937500000e-01,6.4843750000e-01,8.0746838306e-01,8.0746520464e-01,1
3.6718750000e-01,6.4843750000e-01,8.1659772002e-01,8.1659437018e-01,1
3.7500000000e-01,6.4843750000e-01,8.2523523998e-01,8.2523164982e-01,1
3.8281250000e-01,6.4843750000e-01,8.3337571133e-01,8.3337184076e-01,1
3.9062500000e-01,6.4843750000e-01,8.4101419362e-01,8.4101003967e-01,1
3.9843750000e-01,6.4843750000e-01,8.4814606098e-01,8.4814164558e-01,1
4.0625000000e-01,6.4843750000e-01,8.5476700940e-01,8.5476236267e-01,1
4.1406250000e-01,6.4843750000e-01,8.6087305621e-01,8.6086820288e-01,1
4.2187500000e-01,6.4843750000e-01,8.6646053567e-01,8.6645548827e-01,1
4.2968750000e-01,6.4843750000e-01,8.7152609569e-01,8.7152085328e-01,1
4.3750000000e-01,6.4843750000e-01,8.7606669849e-01,8.7606124671e-01,1
4.4531250000e-01,6.4843750000e-01,8.8007961905e-01,8.8007393361e-01,1
4.5312500000e-01,6.4843750000e-01,8.8356244191e-01,8.8355649687e-01,1
4.6093750000e-01,6.4843750000e-01,8.8651305865e-01,8.8650683874e-01,1
4.6875000000e-01,6.4843750000e-01,8.8892966953e-01,8.8892318204e-01,1
4.7656250000e-01,6.4843750000e-01,8.9081079244e-01,8.9080407126e-01,1
4.8437500000e-01,6.4843750000e-01,8.9215527282e-01,8.9214837341e-01,1
4.9218750000e-01,6.4843750000e-01,8.9296228841e-01,8.9295527874e-01,1
5.0000000000e-01,6.4843750000e-01,8.9323134801e-01,8.9322430120e-01,1
5.0781250000e-01,6.4843750000e-01,8.9296228841e-01,8.9295527874e-01,1
5.1562500000e-01,6.4843750000e-01,8.9215527282e-01,8.9214837341e-01,1
5.2343750000e-01,6.4843750000e-01,8.9081079244e-01,8.9080407126e-01,1
5.3125000000e-01,6.4843750000e-01,8.8892966953e-01,8.8892318204e-01,1
5.3906250000e-01,6.4843750000e-01,8.8651305865e-01,8.8650683874e-01,1
5.4687500000e-01,6.4843750000e-01,8.8356244191e-01,8.8355649687e-01,1
5.5468750000e-01,6.4843750000e-01,8.8007961905e-01,8.8007393361e-01,1
5.6250000000e-01,6.4843750000e-01,8.7606669848e-01,8.7606124671e-01,1
5.7031250000e-01,6.4843750000e-01,8.7152609569e-01,8.7152085328e-01,1
5.7812500000e-01,6.4843750000e-01,8.6646053567e-01,8.6645548827e-01,1
5.8593750000e-01,6.4843750000e-01,8.6087305621e-01,8.6086820288e-01,1
5.9375000000e-01,6.4843750000e-01,8.5476700940e-01,8.5476236267e-01,1
6.0156250000e-01,6.4843750000e-01,8.4814606098e-01,8.4814164558e-01,1
6.0937500000e-01,6.4843750000e-01,8.4101419362e-01,8.4101003967e-01,1
6.1718750000e-01,6.4843750000e-01,8.3337571132e-01,8.3337184076e-01,1
6.2500000000e-01,6.4843750000e-01,8.2523523998e-01,8.2523164982e-01,1
6.3281250000e-01,6.4843750000e-01,8.1659772002e-01,8.1659437018e-01,1
6.4062500000e-01,6.4843750000e-01,8.0746838306e-01,8.0746520464e-01,1
6.4843750000e-01,6.4843750000e-01,7.9785272341e-01,7.9784965225e-01,1
6.5625000000e-01,6.4843750000e-01,7.8775649166e-01,7.8775350506e-01,1
6.6406250000e-01,6.4843750000e-01,7.7718574997e-01,7.7718284461e-01,1
6.7187500000e-01,6.4843750000e-01,7.6614689442e-01,7.6614403828e-01,1
6.7968750000e-01,6.4843750000e-01,7.5464660788e-01,7.5464373543e-01,1
6.8750000000e-01,6.4843750000e-01,7.4269179275e-01,7.4268886341e-01,1
6.9531250000e-01,6.4843750000e-01,7.3028962695e-01,7.3028662340e-01,1
7.0312500000e-01,6.4843750000e-01,7.1744764132e-01,7.1744448602e-01,1
7.1093750000e-01,6.4843750000e-01,7.0417361845e-01,7.0417018692e-01,1
7.1875000000e-01,6.4843750000e-01,6.9047544769e-01,6.9047172202e-01,1
7.2656250000e-01,6.4843750000e-01,6.7636116660e-01,6.7635734278e-01,1
7.3437500000e-01,6.4843750000e-01,6.6183902761e-01,6.6183555117e-01,1
7.4218750000e-01,6.4843750000e-01,6.4691698553e-01,6.4691509456e-01,1
7.5000000000e-01,6.4843750000e-01,6.3160626758e-01,6.3160496050e-01,1
7.5781250000e-01,6.4843750000e-01,6.1591588672e-01,6.1591437122e-01,1
7.6562500000e-01,6.4843750000e-01,5.9985406120e-01,5.9985277815e-01,1
7.7343750000e-01,6.4843750000e-01,3.4157655764e-01,0.0000000000e+00,0
7.8125000000e-01,6.4843750000e-01,3.3217163292e-01,0.0000000000e+00,0
7.8906250000e-01,6.4843750000e-01,3.2253802211e-01,0.0000000000e+00,0
7.9687500000e-01,6.4843750000e-01,3.1268041695e-01,0.0000000000e+00,0
8.0468750000e-01,6.4843750000e-01,3.0259590376e-01,0.0000000000e+00,0
8.1250000000e-01,6.4843750000e-01,2.9228322672e-01,0.0000000000e+00,0
8.2031250000e-01,6.4843750000e-01,2.8174228905e-01,0.0000000000e+00,0
8.2812500000e-01,6.4843750000e-01,2.7097500481e-01,0.0000000000e+00,0
8.3593750000e-01,6.4843750000e-01,2.5998577406e-01,0.0000000000e+00,0
8.4375000000e-01,6.4843750000e-01,2.4878145174e-01,0.0000000000e+00,0
8.5156250000e-01,6.4843750000e-01,2.3737131620e-01,0.0000000000e+00,0
8.5937500000e-01,6.4843750000e-01,2.2576697664e-01,0.0000000000e+00,0
8.6718750000e-01,6.4843750000e-01,2.1398214829e-01,0.0000000000e+00,0
8.7500000000e-01,6.4843750000e-01,2.0203226134e-01,0.0000000000e+00,0
8.8281250000e-01,6.4843750000e-01,1.8993386619e-01,0.0000000000e+00,0
8.9062500000e-01,6.4843750000e-01,1.7770394888e-01,0.0000000000e+00,0
8.9843750000e-01,6.4843750000e-01,1.6535929561e-01,0.0000000000e+00,0
9.0625000000e-01,6.4843750000e-01,1.5291598398e-01,0.0000000000e+00,0
9.1406250000e-01,6.4843750000e-01,1.4038901803e-01,0.0000000000e+00,0
9.2187500000e-01,6.4843750000e-01,1.2779209343e-01,0.0000000000e+00,0
9.2968750000e-01,6.4843750000e-01,1.1513747032e-01,0.0000000000e+00,0
9.3750000000e-01,6.4843750000e-01,1.0243593169e-01,0.0000000000e+00,0
9.4531250000e-01,6.4843750000e-01,8.9696808802e-02,0.0000000000e+00,0
9.5312500000e-01,6.4843750000e-01,7.6928058226e-02,0.0000000000e+00,0
9.6093750000e-01,6.4843750000e-01,6.4136377708e-02,0.0000000000e+00,0
9.6875000000e-01,6.4843750000e-01,5.1327350594e-02,0.0000000000e+00,0
9.7656250000e-01,6.4843750000e-01,3.8505610388e-02,0.0000000000e+00,0
9.8437500000e-01,6.4843750000e-01,2.5675018993e-02,0.0000000000e+00,0
9.9218750000e-01,6.4843750000e-01,1.2838853777e-02,0.0000000000e+00,0
1.0000000000e+00,6.4843750000e-01,0.0000000000e+00,0.0000000000e+00,0
0.0000000000e+00,6.5625000000e-01,0.0000000000e+00,0.0000000000e+00,0
7.8125000000e-03,6.5625000000e-01,1.2464399752e-02,0.0000000000e+00,0
1.5625000000e-02,6.5625000000e-01,2.4925332207e-02,0.0000000000e+00,0
2.3437500000e-02,6.5625000000e-01,3.7379160131e-02,0.0000000000e+00,0
3.1250000000e-02,6.5625000000e-01,4.9821908373e-02,0.0000000000e+00,0
3.9062500000e-02,6.5625000000e-01,6.2249100091e-02,0.0000000000e+00,0
4.6875000000e-02,6.5625000000e-01,7.4655599993e-02,0.0000000000e+00,0
5.4687500000e-02,6.5625000000e-01,8.7035468222e-02,0.0000000000e+00,0
6.2500000000e-02,6.5625000000e-01,9.9381829565e-02,0.0000000000e+00,0
7.0312500000e-02,6.5625000000e-01,1.1168676389e-01,0.0000000000e+00,0
7.8125000000e-02,6.5625000000e-01,1.2394122505e-01,0.0000000000e+00,0
8.5937500000e-02,6.5625000000e-01,1.3613499704e-01,0.0000000000e+00,0
9.3750000000e-02,6.5625000000e-01,1.4825669734e-01,0.0000000000e+00,0
1.0156250000e-01,6.5625000000e-01,1.6029383931e-01,0.0000000000e+00,0
1.0937500000e-01,6.5625000000e-01,1.7223296581e-01,0.0000000000e+00,0
1.1718750000e-01,6.5625000000e-01,1.8405986653e-01,0.0000000000e+00,0
1.2500000000e-01,6.5625000000e-01,1.9575988763e-01,0.0000000000e+00,0
1.3281250000e-01,6.5625000000e-01,2.0731833177e-01,0.0000000000e+00,0
1.4062500000e-01,6.5625000000e-01,2.1872092636e-01,0.0000000000e+00,0
1.4843750000e-01,6.5625000000e-01,2.2995430861e-01,0.0000000000e+00,0
1.5625000000e-01,6.5625000000e-01,2.4100645581e-01,0.0000000000e+00,0
1.6406250000e-01,6.5625000000e-01,2.5186700541e-01,0.0000000000e+00,0
1.7187500000e-01,6.5625000000e-01,2.6252746002e-01,0.0000000000e+00,0
1.7968750000e-01,6.5625000000e-01,2.7298128961e-01,0.0000000000e+00,0
1.8750000000e-01,6.5625000000e-01,2.8322394985e-01,0.0000000000e+00,0
1.9531250000e-01,6.5625000000e-01,2.9325280676e-01,0.0000000000e+00,0
2.0312500000e-01,6.5625000000e-01,3.0306685409e-01,0.0000000000e+00,0
2.1093750000e-01,6.5625000000e-01,3.1266630168e-01,0.0000000000e+00,0
2.1875000000e-01,6.5625000000e-01,3.2205228416e-01,0.0000000000e+00,0
2.2656250000e-01,6.5625000000e-01,3.3122578267e-01,0.0000000000e+00,0
2.3437500000e-01,6.5625000000e-01,3.4019294219e-01,0.0000000000e+00,0
2.4218750000e-01,6.5625000000e-01,3.4895858644e-01,0.0000000000e+00,0
2.5000000000e-01,6.5625000000e-01,3.5753424520e-01,0.0000000000e+00,0
2.5781250000e-01,6.5625000000e-01,6.3872788897e-01,6.3872890310e-01,1
2.6562500000e-01,6.5625000000e-01,6.5346446283e-01,6.5346055329e-01,1
2.7343750000e-01,6.5625000000e-01,6.6780217716e-01,6.6779858329e-01,1
2.8125000000e-01,6.5625000000e-01,6.8173751286e-01,6.8173435638e-01,1
2.8906250000e-01,6.5625000000e-01,6.9526196415e-01,6.9525947820e-01,1
2.9687500000e-01,6.5625000000e-01,7.0836777895e-01,7.0836580170e-01,1
3.0468750000e-01,6.5625000000e-01,7.2104726099e-01,7.2104543213e-01,1
3.1250000000e-01,6.5625000000e-01,7.3329253549e-01,7.3329073175e-01,1
3.2031250000e-01,6.5625000000e-01,7.4509602257e-01,7.4509432445e-01,1
3.2812500000e-01,6.5625000000e-01,7.5645073648e-01,7.5644910020e-01,1
3.3593750000e-01,6.5625000000e-01,7.6734994260e-01,7.6734821929e-01,1
3.4375000000e-01,6.5625000000e-01,7.7778695582e-01,7.7778511651e-01,1
3.5156250000e-01,6.5625000000e-01,7.8775539759e-01,7.8775350506e-01,1
3.5937500000e-01,6.5625000000e-01,7.9724932192e-01,7.9724738035e-01,1
3.6718750000e-01,6.5625000000e-01,8.0626313897e-01,8.0626102363e-01,1
3.7500000000e-01,6.5625000000e-01,8.1479142509e-01,8.1478900542e-01,1
3.8281250000e-01,6.5625000000e-01,8.2282897417e-01,8.2282618878e-01,1
3.9062500000e-01,6.5625000000e-01,8.3037086946e-01,8.3036773241e-01,1
3.9843750000e-01,6.5625000000e-01,8.3741252898e-01,8.3740909356e-01,1
4.0625000000e-01,6.5625000000e-01,8.4394970496e-01,8.4394603079e-01,1
4.1406250000e-01,6.5625000000e-01,8.4997847674e-01,8.4997460649e-01,1
4.2187500000e-01,6.5625000000e-01,8.5549523721e-01,8.5549118927e-01,1
4.2968750000e-01,6.5625000000e-01,8.6049668440e-01,8.6049245615e-01,1
4.3750000000e-01,6.5625000000e-01,8.6497982884e-01,8.6497539455e-01,1
4.4531250000e-01,6.5625000000e-01,8.6894199064e-01,8.6893730411e-01,1
4.5312500000e-01,6.5625000000e-01,8.7238079150e-01,8.7237579833e-01,1
4.6093750000e-01,6.5625000000e-01,8.7529414644e-01,8.7528880599e-01,1
4.6875000000e-01,6.5625000000e-01,8.7768026176e-01,8.7767457241e-01,1
4.7656250000e-01,6.5625000000e-01,8.7953765467e-01,8.7953166048e-01,1
4.8437500000e-01,6.5625000000e-01,8.8086517369e-01,8.8085895156e-01,1
4.9218750000e-01,6.5625000000e-01,8.8166200585e-01,8.8165564615e-01,1
5.0000000000e-01,6.5625000000e-01,8.8192766964e-01,8.8192126435e-01,1
5.0781250000e-01,6.5625000000e-01,8.8166200585e-01,8.8165564615e-01,1
5.1562500000e-01,6.5625000000e-01,8.8086517369e-01,8.8085895156e-01,1
5.2343750000e-01,6.5625000000e-01,8.7953765467e-01,8.7953166048e-01,1
5.3125000000e-01,6.5625000000e-01,8.7768026176e-01,8.7767457241e-01,1
5.3906250000e-01,6.5625000000e-01,8.7529414644e-01,8.7528880599e-01,1
5.4687500000e-01,6.5625000000e-01,8.7238079150e-01,8.7237579833e-01,1
5.5468750000e-01,6.5625000000e-01,8.6894199064e-01,8.6893730411e-01,1
5.6250000000e-01,6.5625000000e-01,8.6497982884e-01,8.6497539455e-01,1
5.7031250000e-01,6.5625000000e-01,8.6049668440e-01,8.6049245615e-01,1
5.7812500000e-01,6.5625000000e-01,8.5549523721e-01,8.5549118927e-01,1
5.8593750000e-01,6.5625000000e-01,8.4997847674e-01,8.4997460649e-01,1
5.9375000000e-01,6.5625000000e-01,8.4394970496e-01,8.4394603079e-01,1
6.0156250000e-01,6.5625000000e-01,8.3741252898e-01,8.3740909356e-01,1
6.0937500000e-01,6.5625000000e-01,8.3037086946e-01,8.3036773241e-01,1
6.1718750000e-01,6.5625000000e-01,8.2282897416e-01,8.2282618878e-01,1
6.2500000000e-01,6.5625000000e-01,8.1479142509e-01,8.1478900542e-01,1
6.3281250000e-01,6.5625000000e-01,8.0626313896e-01,8.0626102363e-01,1
6.4062500000e-01,6.5625000000e-01,7.9724932192e-01,7.9724738035e-01,1
6.4843750000e-01,6.5625000000e-01,7.8775539759e-01,7.8775350506e-01,1
6.5625000000e-01,6.5625000000e-01,7.7778695582e-01,7.7778511651e-01,1
